id,choice1,choice2,state,money
11472_20190418,1,2,3,1
11472_20190418,1,2,2,1
11472_20190418,1,2,2,1
11472_20190418,1,2,2,1
11472_20190418,2,2,2,1
11472_20190418,1,2,3,0
11472_20190418,1,2,2,1
11472_20190418,1,2,2,0
11472_20190418,1,1,3,0
11472_20190418,1,2,2,0
11472_20190418,1,2,3,0
11472_20190418,1,2,2,0
11472_20190418,1,1,3,0
11472_20190418,1,2,3,0
11472_20190418,1,2,3,0
11472_20190418,1,2,3,0
11472_20190418,1,1,2,0
11472_20190418,1,2,2,0
11472_20190418,1,2,2,1
11472_20190418,1,2,2,0
11472_20190418,1,1,2,1
11472_20190418,1,1,2,0
11472_20190418,1,2,2,0
11472_20190418,1,2,3,1
11472_20190418,1,2,2,1
11472_20190418,1,2,2,0
11472_20190418,2,2,3,1
11472_20190418,2,2,3,1
11472_20190418,2,2,3,0
11472_20190418,2,2,3,0
11472_20190418,1,2,2,1
11472_20190418,1,2,2,1
11472_20190418,1,2,3,1
11472_20190418,1,2,2,1
11472_20190418,1,2,2,0
11472_20190418,1,2,2,1
11472_20190418,1,2,3,0
11472_20190418,1,2,2,1
11472_20190418,1,2,3,1
11472_20190418,1,2,2,0
11472_20190418,1,2,2,1
11472_20190418,1,2,2,1
11472_20190418,1,2,2,0
11472_20190418,1,2,3,1
11472_20190418,1,2,2,0
11472_20190418,2,2,2,1
11472_20190418,2,2,2,1
11475_20190404,1,1,2,0
11475_20190404,1,1,2,0
11475_20190404,1,1,3,1
11475_20190404,1,1,2,1
11475_20190404,1,2,2,0
11475_20190404,1,2,3,1
11475_20190404,1,2,2,0
11475_20190404,1,2,3,0
11475_20190404,1,1,3,1
11475_20190404,1,1,2,0
11475_20190404,2,2,3,1
11475_20190404,2,1,3,0
11475_20190404,2,2,3,0
11475_20190404,2,2,3,0
11475_20190404,2,2,3,0
11475_20190404,2,1,3,1
11475_20190404,2,1,3,1
11475_20190404,1,1,3,1
11475_20190404,1,1,3,1
11475_20190404,1,2,3,1
11475_20190404,1,1,3,1
11475_20190404,1,1,2,1
11475_20190404,1,1,2,1
11475_20190404,1,1,3,1
11475_20190404,1,1,2,1
11475_20190404,2,2,3,0
11475_20190404,2,1,2,1
11475_20190404,2,1,2,0
11475_20190404,2,2,2,1
11475_20190404,2,2,3,0
11475_20190404,2,1,3,1
11475_20190404,2,1,3,1
11475_20190404,1,1,2,1
11475_20190404,1,1,3,0
11475_20190404,1,1,2,1
11475_20190404,1,1,3,1
11475_20190404,1,1,2,0
11475_20190404,1,2,2,1
11475_20190404,1,2,3,0
11475_20190404,1,2,3,0
11475_20190404,1,1,2,1
11475_20190404,1,1,3,1
11475_20190404,1,1,3,1
11475_20190404,1,1,2,0
11475_20190404,2,2,3,1
11475_20190404,2,2,3,1
11475_20190404,2,2,3,1
11475_20190404,2,2,3,0
11475_20190404,1,1,2,0
11475_20190404,2,2,3,0
11475_20190404,2,1,3,1
11475_20190404,2,1,2,0
11475_20190404,1,2,2,1
11475_20190404,1,1,3,1
11475_20190404,2,1,2,1
11475_20190404,1,1,3,1
11475_20190404,2,1,3,1
11475_20190404,1,1,2,1
11475_20190404,1,1,3,1
11475_20190404,1,1,2,1
11475_20190404,1,1,2,1
11475_20190404,1,1,2,1
11475_20190404,1,1,2,0
11475_20190404,1,1,2,0
11475_20190404,2,1,2,0
11475_20190404,2,2,2,1
11475_20190404,1,1,3,1
11475_20190404,1,1,2,1
11475_20190404,1,1,2,1
11475_20190404,1,1,2,1
11475_20190404,1,1,3,1
11475_20190404,1,1,2,0
11475_20190404,1,2,2,1
11475_20190404,1,2,2,0
11475_20190404,2,1,3,0
11475_20190404,2,2,2,1
11475_20190404,2,2,3,0
11475_20190404,2,2,2,1
11475_20190404,2,1,3,1
11475_20190404,2,1,3,1
11475_20190404,2,1,3,1
11475_20190404,2,2,2,1
11475_20190404,2,2,3,0
11475_20190404,2,1,3,0
11475_20190404,2,2,2,0
11475_20190404,2,2,3,0
11475_20190404,2,1,2,1
11475_20190404,1,1,3,0
11475_20190404,1,2,2,1
11475_20190404,1,1,3,1
11475_20190404,1,1,2,0
11475_20190404,1,2,2,1
11475_20190404,1,2,2,0
11475_20190404,1,2,3,1
11475_20190404,1,2,2,0
11475_20190404,1,1,2,1
11475_20190404,1,1,3,1
11475_20190404,1,1,2,1
11475_20190404,1,1,2,0
11475_20190404,1,2,2,0
11475_20190404,2,1,2,1
11475_20190404,1,1,2,1
11475_20190404,1,1,2,1
11475_20190404,1,1,2,0
11475_20190404,1,1,3,1
11475_20190404,1,1,3,1
11475_20190404,1,1,2,1
11475_20190404,1,1,2,1
11475_20190404,1,2,2,0
11475_20190404,1,1,2,0
11475_20190404,2,2,3,0
11475_20190404,2,1,3,1
11475_20190404,2,1,3,0
11475_20190404,2,1,2,1
11475_20190404,2,1,3,1
11475_20190404,2,1,3,1
11475_20190404,2,1,3,1
11475_20190404,2,1,3,0
11475_20190404,2,2,3,1
11475_20190404,2,2,3,0
11475_20190404,2,2,3,0
11475_20190404,2,1,2,0
11475_20190404,1,1,3,1
11475_20190404,1,1,3,1
11475_20190404,1,1,2,1
11475_20190404,1,1,3,0
11475_20190404,1,1,3,0
11475_20190404,1,2,2,1
11475_20190404,1,2,2,0
11475_20190404,1,1,2,0
11475_20190404,1,2,2,1
11475_20190404,2,1,2,1
11475_20190404,1,1,2,1
11475_20190404,1,1,2,0
11475_20190404,1,2,2,0
11475_20190404,1,1,2,0
11475_20190404,2,2,2,1
11475_20190404,2,2,3,0
11475_20190404,2,1,3,0
11475_20190404,2,1,3,1
11475_20190404,2,1,3,1
11475_20190404,2,1,3,0
11475_20190404,2,2,3,0
11475_20190404,2,1,3,0
11475_20190404,1,1,2,1
11475_20190404,1,1,2,1
11475_20190404,1,1,3,1
11475_20190404,1,1,2,0
11475_20190404,1,2,2,1
11475_20190404,1,2,3,1
11475_20190404,1,1,2,0
11475_20190404,1,2,3,0
11475_20190404,1,1,2,1
11475_20190404,1,1,2,1
11475_20190404,1,1,2,1
11475_20190404,1,1,3,0
11475_20190404,1,1,3,1
11475_20190404,1,1,2,0
11475_20190404,1,2,3,0
11475_20190404,1,1,2,0
11475_20190404,1,2,2,0
11475_20190404,2,2,3,0
11475_20190404,2,2,2,1
11475_20190404,2,2,2,0
11475_20190404,2,1,3,1
11475_20190404,1,1,2,1
11475_20190404,1,1,2,0
11475_20190404,1,2,2,0
11475_20190404,1,1,2,0
11475_20190404,2,2,3,1
11475_20190404,2,2,2,1
11475_20190404,2,2,3,0
11475_20190404,2,1,3,1
11475_20190404,2,2,3,1
11475_20190404,2,2,3,1
11475_20190404,2,2,3,0
11475_20190404,2,1,3,0
11475_20190404,2,2,3,0
11475_20190404,1,1,2,0
11475_20190404,1,2,2,0
11475_20190404,1,1,2,0
11475_20190404,1,2,2,1
11475_20190404,1,2,2,1
11475_20190404,1,2,3,1
11475_20190404,1,2,3,1
11475_20190404,1,2,2,0
11475_20190404,1,2,2,1
11475_20190404,1,1,2,0
11475_20190404,1,2,2,1
11475_20190404,1,2,2,0
11475_20190404,1,2,2,1
11475_20190404,1,2,3,1
11475_20190404,2,1,2,1
11475_20190404,2,1,3,1
11475_20190404,2,1,3,1
11475_20190404,2,1,3,0
11475_20190404,2,1,2,1
11475_20190404,1,2,2,1
11475_20190404,1,2,2,1
11475_20190404,1,2,3,0
11480_20190320,2,2,3,1
11480_20190320,2,2,3,0
11480_20190320,2,2,3,1
11480_20190320,2,2,3,0
11480_20190320,2,1,2,0
11480_20190320,2,2,3,1
11480_20190320,2,2,3,1
11480_20190320,2,2,3,1
11480_20190320,2,1,2,1
11480_20190320,2,2,3,1
11480_20190320,2,2,3,1
11480_20190320,2,2,3,1
11480_20190320,2,2,3,1
11480_20190320,2,2,3,1
11480_20190320,2,2,2,1
11480_20190320,2,1,2,1
11480_20190320,2,2,3,1
11480_20190320,2,2,3,0
11480_20190320,2,2,3,0
11480_20190320,2,1,3,1
11480_20190320,2,2,3,0
11480_20190320,2,2,3,0
11480_20190320,2,1,2,0
11480_20190320,2,1,2,1
11480_20190320,2,1,2,1
11480_20190320,2,1,2,0
11480_20190320,2,2,3,0
11480_20190320,1,1,3,1
11480_20190320,2,1,2,1
11480_20190320,2,1,2,0
11480_20190320,2,1,2,1
11480_20190320,2,1,3,1
11480_20190320,2,1,2,0
11480_20190320,2,1,3,0
11480_20190320,2,1,3,1
11480_20190320,2,1,3,1
11480_20190320,2,1,2,0
11480_20190320,2,1,3,0
11480_20190320,2,1,3,1
11480_20190320,2,1,3,0
11480_20190320,2,1,3,1
11480_20190320,2,1,2,1
11480_20190320,2,1,3,0
11480_20190320,2,2,3,0
11480_20190320,2,1,2,0
11480_20190320,2,1,3,1
11480_20190320,2,1,3,0
11480_20190320,2,1,3,0
11480_20190320,2,2,3,0
11480_20190320,2,1,3,0
11480_20190320,1,1,2,1
11480_20190320,1,1,2,0
11480_20190320,1,1,2,1
11480_20190320,1,1,2,1
11480_20190320,1,2,3,0
11480_20190320,1,1,3,1
11480_20190320,2,1,2,1
11480_20190320,1,1,2,1
11480_20190320,2,1,3,1
11480_20190320,1,1,2,1
11480_20190320,2,1,3,1
11480_20190320,2,1,3,1
11480_20190320,1,1,2,0
11480_20190320,1,1,3,1
11480_20190320,2,1,3,1
11480_20190320,2,1,3,0
11480_20190320,1,1,2,0
11480_20190320,1,1,3,0
11480_20190320,1,1,2,1
11480_20190320,1,2,3,0
11480_20190320,1,1,2,0
11480_20190320,1,2,3,1
11480_20190320,1,1,3,0
11480_20190320,1,2,3,1
11480_20190320,1,2,2,0
11480_20190320,1,1,2,0
11480_20190320,1,2,2,1
11480_20190320,2,2,3,0
11480_20190320,1,2,3,0
11480_20190320,2,2,3,0
11480_20190320,1,2,3,0
11480_20190320,1,1,2,0
11480_20190320,1,2,2,0
11480_20190320,1,2,2,1
11480_20190320,1,1,2,0
11480_20190320,1,1,3,1
11480_20190320,1,2,2,1
11480_20190320,1,2,2,1
11480_20190320,1,2,3,1
11480_20190320,2,1,3,1
11480_20190320,1,1,3,0
11480_20190320,1,1,3,0
11480_20190320,1,2,2,1
11480_20190320,1,2,2,1
11480_20190320,1,2,2,0
11480_20190320,1,2,3,0
11480_20190320,1,2,3,0
11480_20190320,1,2,2,0
11480_20190320,1,2,3,1
11480_20190320,1,2,2,0
11480_20190320,1,1,2,0
11480_20190320,1,2,2,1
11480_20190320,1,1,3,1
11480_20190320,1,2,2,1
11480_20190320,1,2,2,1
11480_20190320,1,1,2,1
11480_20190320,2,1,3,1
11480_20190320,2,1,3,1
11480_20190320,1,2,3,0
11480_20190320,2,1,3,0
11480_20190320,1,2,2,0
11480_20190320,1,1,3,1
11480_20190320,1,2,2,1
11480_20190320,2,1,2,0
11480_20190320,2,1,3,1
11480_20190320,2,1,3,1
11480_20190320,1,2,2,0
11480_20190320,1,2,2,1
11480_20190320,1,2,2,0
11480_20190320,1,2,2,0
11480_20190320,1,1,2,0
11480_20190320,1,1,2,0
11480_20190320,2,1,2,0
11480_20190320,2,1,3,1
11480_20190320,2,1,3,1
11480_20190320,2,1,3,0
11480_20190320,2,1,3,1
11480_20190320,0,0,0,0
11480_20190320,2,1,3,1
11480_20190320,2,1,3,1
11480_20190320,2,1,2,0
11480_20190320,2,2,2,1
11480_20190320,2,1,3,0
11480_20190320,2,1,3,0
11480_20190320,2,2,2,0
11480_20190320,2,2,3,1
11480_20190320,2,2,3,0
11480_20190320,1,2,2,1
11480_20190320,2,1,2,0
11480_20190320,2,1,3,1
11480_20190320,2,1,3,0
11480_20190320,2,2,2,0
11480_20190320,2,2,2,1
11480_20190320,2,1,2,1
11480_20190320,2,1,3,1
11480_20190320,2,1,2,0
11480_20190320,2,1,3,1
11480_20190320,2,1,3,1
11480_20190320,2,1,3,0
11480_20190320,1,2,2,0
11480_20190320,1,2,2,1
11480_20190320,1,2,2,0
11480_20190320,1,2,2,0
11480_20190320,1,1,2,1
11480_20190320,1,1,2,0
11480_20190320,1,1,3,0
11480_20190320,1,1,2,1
11480_20190320,1,2,3,0
11480_20190320,1,2,3,0
11480_20190320,1,2,3,0
11480_20190320,2,1,2,0
11480_20190320,2,2,3,0
11480_20190320,1,2,2,1
11480_20190320,1,2,2,1
11480_20190320,1,2,2,1
11480_20190320,2,1,3,0
11480_20190320,1,2,2,1
11480_20190320,1,2,2,0
11480_20190320,1,2,2,1
11480_20190320,1,2,2,1
11480_20190320,1,2,2,1
11480_20190320,1,2,2,1
11480_20190320,1,2,2,0
11480_20190320,1,2,2,0
11480_20190320,2,2,3,1
11480_20190320,2,2,3,1
11480_20190320,2,2,2,0
11480_20190320,2,2,3,1
11480_20190320,2,2,3,0
11480_20190320,2,2,3,0
11480_20190320,2,1,3,1
11480_20190320,2,1,2,1
11480_20190320,2,1,3,1
11480_20190320,2,2,2,0
11480_20190320,1,1,2,1
11480_20190320,2,1,3,1
11480_20190320,1,1,2,1
11480_20190320,2,1,3,0
11480_20190320,2,1,2,1
11480_20190320,2,1,2,1
11480_20190320,2,1,2,0
11480_20190320,1,2,2,0
11480_20190320,2,1,2,1
11480_20190320,2,1,3,0
11480_20190320,1,1,2,0
11480_20190320,1,2,2,1
11480_20190320,1,2,2,0
11480_20190320,1,2,2,0
11480_20190320,2,2,3,0
11480_20190320,2,2,3,0
11481_20190208,1,1,2,1
11481_20190208,1,1,2,1
11481_20190208,1,1,2,1
11481_20190208,1,1,2,0
11481_20190208,1,1,2,1
11481_20190208,1,2,2,0
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,2,1,3,0
11481_20190208,2,1,2,0
11481_20190208,2,1,3,0
11481_20190208,2,2,2,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,2,2,1
11481_20190208,2,2,3,1
11481_20190208,2,2,3,0
11481_20190208,2,2,3,0
11481_20190208,2,2,3,0
11481_20190208,2,2,2,0
11481_20190208,2,2,3,0
11481_20190208,2,1,2,0
11481_20190208,2,1,2,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,2,0
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,2,1
11481_20190208,2,1,3,0
11481_20190208,2,2,2,1
11481_20190208,2,2,2,0
11481_20190208,2,1,3,0
11481_20190208,2,1,2,0
11481_20190208,2,2,3,0
11481_20190208,2,1,2,0
11481_20190208,2,1,3,1
11481_20190208,2,1,3,0
11481_20190208,2,1,3,1
11481_20190208,2,1,2,1
11481_20190208,1,1,2,0
11481_20190208,1,2,2,1
11481_20190208,1,2,2,0
11481_20190208,1,2,2,0
11481_20190208,2,1,3,1
11481_20190208,2,1,3,0
11481_20190208,2,1,2,0
11481_20190208,2,1,2,0
11481_20190208,2,2,3,0
11481_20190208,2,1,3,1
11481_20190208,1,2,3,0
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,0
11481_20190208,1,1,2,1
11481_20190208,2,1,3,0
11481_20190208,2,2,3,1
11481_20190208,1,2,2,0
11481_20190208,1,1,2,1
11481_20190208,1,1,2,1
11481_20190208,1,1,3,1
11481_20190208,1,1,2,0
11481_20190208,1,2,2,0
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,3,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,3,1
11481_20190208,1,2,3,1
11481_20190208,1,2,3,0
11481_20190208,1,2,3,0
11481_20190208,1,2,2,1
11481_20190208,1,2,2,0
11481_20190208,2,1,2,1
11481_20190208,2,2,3,0
11481_20190208,2,1,2,0
11481_20190208,2,1,3,0
11481_20190208,2,1,3,0
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,2,0
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,3,1
11481_20190208,1,2,3,1
11481_20190208,1,2,3,0
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,0
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,0
11481_20190208,2,1,3,0
11481_20190208,2,2,3,1
11481_20190208,2,2,3,0
11481_20190208,2,1,3,1
11481_20190208,2,1,2,1
11481_20190208,2,1,2,0
11481_20190208,2,2,3,1
11481_20190208,2,2,3,0
11481_20190208,2,1,3,1
11481_20190208,2,1,2,0
11481_20190208,2,1,3,1
11481_20190208,2,1,3,0
11481_20190208,2,2,3,0
11481_20190208,2,1,3,0
11481_20190208,2,2,3,1
11481_20190208,2,2,3,0
11481_20190208,2,1,2,1
11481_20190208,2,1,2,0
11481_20190208,2,2,3,0
11481_20190208,2,1,2,0
11481_20190208,2,2,2,1
11481_20190208,2,2,2,0
11481_20190208,2,2,3,0
11481_20190208,2,2,3,0
11481_20190208,2,1,2,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,0
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,0
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,0,0,0,0
11481_20190208,2,1,2,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,0
11481_20190208,2,1,3,0
11481_20190208,2,1,3,0
11481_20190208,2,1,2,1
11481_20190208,2,1,2,1
11481_20190208,2,1,3,0
11481_20190208,2,1,3,0
11481_20190208,2,1,2,0
11481_20190208,2,2,3,0
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,3,1
11481_20190208,2,1,2,0
11481_20190208,1,2,2,0
11481_20190208,1,2,2,1
11481_20190208,2,1,3,1
11481_20190208,1,2,2,0
11481_20190208,1,2,2,1
11481_20190208,1,2,3,1
11481_20190208,1,1,3,0
11481_20190208,1,2,2,1
11481_20190208,1,2,3,0
11481_20190208,1,2,2,1
11481_20190208,1,2,3,0
11481_20190208,1,2,2,1
11481_20190208,2,1,2,0
11481_20190208,1,1,2,0
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,3,0
11481_20190208,1,2,3,0
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,3,0
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,1,3,0
11481_20190208,1,2,2,0
11481_20190208,1,1,3,0
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,2,1
11481_20190208,1,2,3,0
11481_20190208,1,2,2,1
11481_20190208,1,1,3,1
11481_20190208,2,1,2,1
11481_20190208,2,2,2,1
11481_20190208,2,2,2,1
11481_20190208,2,1,2,0
11481_20190208,2,2,2,1
11481_20190208,2,2,2,0
11482_20190326,2,1,3,1
11482_20190326,2,1,2,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,2,1
11482_20190326,2,1,2,1
11482_20190326,2,1,3,0
11482_20190326,2,2,3,1
11482_20190326,2,2,3,1
11482_20190326,2,2,3,0
11482_20190326,1,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,2,0
11482_20190326,2,1,2,1
11482_20190326,2,1,2,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,2,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,0
11482_20190326,2,2,3,0
11482_20190326,2,1,2,1
11482_20190326,1,1,2,1
11482_20190326,1,1,2,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,2,0
11482_20190326,2,2,2,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,2,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,2,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,2,2,1
11482_20190326,1,2,2,0
11482_20190326,1,1,2,0
11482_20190326,1,2,2,1
11482_20190326,1,2,2,0
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,2,0
11482_20190326,2,1,3,0
11482_20190326,1,2,2,0
11482_20190326,1,2,2,0
11482_20190326,1,1,2,1
11482_20190326,1,1,2,1
11482_20190326,1,1,2,1
11482_20190326,1,1,3,0
11482_20190326,1,1,2,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,0
11482_20190326,1,2,2,0
11482_20190326,1,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,0
11482_20190326,2,2,3,0
11482_20190326,2,1,2,1
11482_20190326,1,1,2,1
11482_20190326,1,1,2,0
11482_20190326,1,1,2,0
11482_20190326,1,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,0
11482_20190326,2,1,3,0
11482_20190326,2,1,2,0
11482_20190326,2,1,2,0
11482_20190326,2,2,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,2,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,1,1,2,1
11482_20190326,1,1,2,0
11482_20190326,1,1,2,0
11482_20190326,2,1,2,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,2,0
11482_20190326,2,2,2,0
11482_20190326,2,1,3,0
11482_20190326,2,1,2,0
11482_20190326,2,1,2,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,2,0
11482_20190326,2,1,3,1
11482_20190326,2,1,2,0
11482_20190326,2,1,3,0
11482_20190326,2,1,2,0
11482_20190326,2,1,2,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,2,0
11482_20190326,2,1,3,1
11482_20190326,2,1,2,0
11482_20190326,2,1,3,0
11482_20190326,2,1,2,1
11482_20190326,1,1,2,0
11482_20190326,1,1,2,0
11482_20190326,1,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,2,1
11482_20190326,2,1,3,1
11482_20190326,2,1,2,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,2,0
11482_20190326,1,1,2,0
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,2,3,0
11482_20190326,2,2,2,1
11482_20190326,1,2,2,1
11482_20190326,1,2,2,0
11482_20190326,1,1,2,1
11482_20190326,1,1,2,1
11482_20190326,1,1,2,1
11482_20190326,1,1,2,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,2,0
11482_20190326,1,2,2,1
11482_20190326,1,2,3,0
11482_20190326,1,2,2,0
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,0
11482_20190326,1,1,2,0
11482_20190326,1,1,2,0
11482_20190326,2,1,2,0
11482_20190326,2,2,3,1
11482_20190326,2,2,2,0
11482_20190326,2,1,2,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,0
11482_20190326,2,2,2,0
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,2,0
11482_20190326,2,1,3,0
11482_20190326,2,1,2,0
11482_20190326,2,1,2,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,2,0
11482_20190326,2,1,3,0
11482_20190326,2,1,3,1
11482_20190326,2,1,3,1
11482_20190326,2,1,2,1
11482_20190326,2,1,3,1
11482_20190326,2,1,3,0
11482_20190326,2,1,3,0
11486_20190423,1,1,3,1
11486_20190423,1,1,3,0
11486_20190423,1,1,2,1
11486_20190423,1,1,3,1
11486_20190423,1,1,2,1
11486_20190423,1,1,2,1
11486_20190423,1,1,2,0
11486_20190423,1,1,3,1
11486_20190423,1,1,2,0
11486_20190423,2,2,2,0
11486_20190423,2,1,2,0
11486_20190423,1,2,2,1
11486_20190423,2,2,2,1
11486_20190423,2,2,3,0
11486_20190423,2,2,2,0
11486_20190423,2,2,3,1
11486_20190423,2,2,3,0
11486_20190423,1,2,2,0
11486_20190423,1,2,2,1
11486_20190423,1,2,2,1
11486_20190423,1,2,2,1
11486_20190423,1,2,2,1
11486_20190423,1,2,2,1
11486_20190423,1,2,3,1
11486_20190423,2,2,3,0
11486_20190423,1,2,2,1
11486_20190423,1,2,2,1
11486_20190423,1,2,2,1
11486_20190423,1,2,3,1
11486_20190423,2,2,2,1
11486_20190423,1,2,2,0
11486_20190423,2,2,3,0
11486_20190423,2,2,3,0
11486_20190423,1,1,3,1
11486_20190423,2,1,3,1
11486_20190423,2,1,2,0
11486_20190423,2,2,2,1
11486_20190423,2,1,3,1
11486_20190423,2,1,3,1
11486_20190423,2,1,3,1
11486_20190423,2,2,2,0
11486_20190423,2,1,3,1
11486_20190423,2,1,3,0
11486_20190423,2,1,3,1
11486_20190423,2,1,2,1
11486_20190423,1,1,2,1
11486_20190423,1,1,2,1
11486_20190423,1,1,2,0
11486_20190423,1,1,2,0
11486_20190423,2,1,3,0
11486_20190423,2,2,3,1
11486_20190423,2,2,3,0
11486_20190423,2,2,3,0
11486_20190423,2,1,3,1
11486_20190423,2,1,3,0
11486_20190423,2,1,3,1
11486_20190423,2,1,3,0
11486_20190423,1,1,2,0
11486_20190423,1,2,2,0
11486_20190423,2,1,3,1
11486_20190423,2,1,3,1
11486_20190423,2,1,3,1
11486_20190423,2,1,3,0
11486_20190423,2,1,2,1
11486_20190423,1,1,2,0
11486_20190423,1,1,2,0
11486_20190423,1,2,2,0
11486_20190423,1,1,2,0
11486_20190423,1,2,2,1
11486_20190423,1,2,2,0
11486_20190423,2,1,2,1
11486_20190423,1,1,3,0
11486_20190423,2,2,3,0
11486_20190423,1,1,2,0
11486_20190423,1,1,2,0
11486_20190423,1,2,3,0
11486_20190423,1,2,2,1
11486_20190423,1,2,3,0
11486_20190423,1,2,3,1
11486_20190423,1,2,3,0
11486_20190423,1,2,2,1
11486_20190423,1,2,2,1
11486_20190423,1,2,2,1
11486_20190423,1,2,2,0
11486_20190423,1,2,3,1
